filt,dist,age,feh,runs,age_bin,feh_meas,massdiff
WFIRST_X625,4,9.90,-1.30,8,9.00,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.05,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.10,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.15,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.20,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.25,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.30,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.35,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.40,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.45,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.50,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.55,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.60,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.65,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.70,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.75,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.80,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,9.85,-1.146,0.04949999999999999
WFIRST_X625,4,9.90,-1.30,8,9.90,-1.2919999999999998,0.7311
WFIRST_X625,4,9.90,-1.30,8,9.95,-1.251,0.2187
WFIRST_X625,4,9.90,-1.30,8,10.00,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,10.05,0.0,0.0
WFIRST_X625,4,9.90,-1.30,8,10.10,-1.35,0.0007000000000000339
WFIRST_X625,4,9.90,-0.80,1,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.75,-0.75,0.028900000000000037
WFIRST_X625,4,9.90,-0.80,1,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.85,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,9.90,-0.787,0.7994
WFIRST_X625,4,9.90,-0.80,1,9.95,-0.754,0.1716
WFIRST_X625,4,9.90,-0.80,1,10.00,-0.95,0.0001
WFIRST_X625,4,9.90,-0.80,1,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,1,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.05,-1.05,0.0
WFIRST_X625,4,9.90,-0.80,2,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.75,-1.65,9.999999999998899e-05
WFIRST_X625,4,9.90,-0.80,2,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.85,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,9.90,-0.7879999999999999,0.8711
WFIRST_X625,4,9.90,-0.80,2,9.95,-0.75,0.1288
WFIRST_X625,4,9.90,-0.80,2,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,2,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.75,-0.75,0.02310000000000001
WFIRST_X625,4,9.90,-0.80,3,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.85,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,9.90,-0.782,0.854
WFIRST_X625,4,9.90,-0.80,3,9.95,-0.7559999999999999,0.1172
WFIRST_X625,4,9.90,-0.80,3,10.00,-0.95,0.0057
WFIRST_X625,4,9.90,-0.80,3,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,3,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.75,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,9.85,-1.55,0.0006000000000000449
WFIRST_X625,4,9.90,-0.80,4,9.90,-0.7859999999999999,0.8713
WFIRST_X625,4,9.90,-0.80,4,9.95,-0.763,0.1281
WFIRST_X625,4,9.90,-0.80,4,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,4,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.75,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,9.85,-0.75,0.02510000000000001
WFIRST_X625,4,9.90,-0.80,5,9.90,-0.79,0.8572
WFIRST_X625,4,9.90,-0.80,5,9.95,-0.764,0.1177
WFIRST_X625,4,9.90,-0.80,5,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,5,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.15,-0.05,9.999999999998899e-05
WFIRST_X625,4,9.90,-0.80,6,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.30,-0.45,0.00029999999999996696
WFIRST_X625,4,9.90,-0.80,6,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.45,-0.55,0.0039000000000000146
WFIRST_X625,4,9.90,-0.80,6,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.75,-0.75,0.0020999999999999908
WFIRST_X625,4,9.90,-0.80,6,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.85,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,9.90,-0.7859999999999999,0.8535
WFIRST_X625,4,9.90,-0.80,6,9.95,-0.775,0.1401
WFIRST_X625,4,9.90,-0.80,6,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,6,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.05,-0.15,0.0007000000000000339
WFIRST_X625,4,9.90,-0.80,7,9.10,0.15,0.00019999999999997797
WFIRST_X625,4,9.90,-0.80,7,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.75,-0.75,0.028900000000000037
WFIRST_X625,4,9.90,-0.80,7,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.85,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,9.90,-0.778,0.8316999999999999
WFIRST_X625,4,9.90,-0.80,7,9.95,-0.807,0.1335
WFIRST_X625,4,9.90,-0.80,7,10.00,-0.95,0.005
WFIRST_X625,4,9.90,-0.80,7,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,7,10.10,0.0,1.1102230246251565e-16
WFIRST_X625,4,9.90,-0.80,8,9.00,-0.95,0.0
WFIRST_X625,4,9.90,-0.80,8,9.05,-0.95,0.0
WFIRST_X625,4,9.90,-0.80,8,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.70,-0.55,0.0
WFIRST_X625,4,9.90,-0.80,8,9.75,-0.75,0.01749999999999996
WFIRST_X625,4,9.90,-0.80,8,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,9.85,-0.75,0.0
WFIRST_X625,4,9.90,-0.80,8,9.90,-0.789,0.8249000000000001
WFIRST_X625,4,9.90,-0.80,8,9.95,-0.76,0.1576
WFIRST_X625,4,9.90,-0.80,8,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.80,8,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.75,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,9.85,-0.35,0.02310000000000001
WFIRST_X625,4,9.90,-0.50,1,9.90,-0.486,0.8070999999999999
WFIRST_X625,4,9.90,-0.50,1,9.95,-0.521,0.1698
WFIRST_X625,4,9.90,-0.50,1,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,1,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.75,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,9.80,-0.35,0.050000000000000044
WFIRST_X625,4,9.90,-0.50,2,9.85,-0.446,0.03279999999999994
WFIRST_X625,4,9.90,-0.50,2,9.90,-0.499,0.7812
WFIRST_X625,4,9.90,-0.50,2,9.95,-0.45,0.136
WFIRST_X625,4,9.90,-0.50,2,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,2,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.05,-0.65,9.999999999998899e-05
WFIRST_X625,4,9.90,-0.50,3,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.65,-0.25,0.0013999999999999568
WFIRST_X625,4,9.90,-0.50,3,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.75,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,9.85,-0.35,0.017800000000000038
WFIRST_X625,4,9.90,-0.50,3,9.90,-0.493,0.9044
WFIRST_X625,4,9.90,-0.50,3,9.95,-0.474,0.0763
WFIRST_X625,4,9.90,-0.50,3,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,3,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.15,0.05,0.0007000000000000339
WFIRST_X625,4,9.90,-0.50,4,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.75,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,9.85,-0.35,0.010299999999999976
WFIRST_X625,4,9.90,-0.50,4,9.90,-0.49,0.8868
WFIRST_X625,4,9.90,-0.50,4,9.95,-0.504,0.1022
WFIRST_X625,4,9.90,-0.50,4,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,4,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.05,-1.15,0.0
WFIRST_X625,4,9.90,-0.50,5,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.75,-0.35,0.03420000000000001
WFIRST_X625,4,9.90,-0.50,5,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,9.85,-0.35,0.020399999999999974
WFIRST_X625,4,9.90,-0.50,5,9.90,-0.49200000000000005,0.7712
WFIRST_X625,4,9.90,-0.50,5,9.95,-0.488,0.1742
WFIRST_X625,4,9.90,-0.50,5,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,5,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.65,-0.25,0.019199999999999995
WFIRST_X625,4,9.90,-0.50,6,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.75,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.80,-0.35,0.022499999999999964
WFIRST_X625,4,9.90,-0.50,6,9.85,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,9.90,-0.493,0.7877000000000001
WFIRST_X625,4,9.90,-0.50,6,9.95,-0.474,0.1706
WFIRST_X625,4,9.90,-0.50,6,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,6,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.70,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.75,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,9.85,-0.35,0.02839999999999998
WFIRST_X625,4,9.90,-0.50,7,9.90,-0.488,0.8828
WFIRST_X625,4,9.90,-0.50,7,9.95,-0.52,0.0888
WFIRST_X625,4,9.90,-0.50,7,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,7,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.10,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.15,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.20,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.25,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.30,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.35,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.40,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.45,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.50,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.55,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.60,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.65,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.70,-0.25,0.01200000000000001
WFIRST_X625,4,9.90,-0.50,8,9.75,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.80,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,9.85,-0.35,0.0025999999999999357
WFIRST_X625,4,9.90,-0.50,8,9.90,-0.494,0.8525
WFIRST_X625,4,9.90,-0.50,8,9.95,-0.45899999999999996,0.1329
WFIRST_X625,4,9.90,-0.50,8,10.00,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,10.05,0.0,0.0
WFIRST_X625,4,9.90,-0.50,8,10.10,0.0,0.0
WFIRST_X625,4,9.90,-0.20,1,9.00,0.0,0.0
WFIRST_X625,4,9.90,-0.20,1,9.05,-0.05,0.0
WFIRST_X625,4,9.90,-0.20,1,9.10,-0.05,0.0
WFIRST_X625,4,9.90,-0.20,1,9.15,-0.15,0.0
WFIRST_X625,4,9.90,-0.20,1,9.20,-0.55,0.0
WFIRST_X625,4,9.90,-0.20,1,9.25,-0.45,0.0
WFIRST_X625,4,9.90,-0.20,1,9.30,-0.25,0.0
WFIRST_X625,4,9.90,-0.20,1,9.35,-0.15,0.0
WFIRST_X625,4,9.90,-0.20,1,9.40,-0.25,0.0
