filt,dist,age,feh,age_bin,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median
WFIRST_X625,4,10.00,-1.80,9.55,-0.5125,0.5492893135679958,-0.15,0.00032499999999999196,0.00047368238303740367,9.999999999998899e-05
WFIRST_X625,4,10.00,-1.80,9.60,-0.3375,0.5867015851350668,0.0,0.00020000000000000573,0.0005291502622129333,0.0
WFIRST_X625,4,10.00,-1.80,9.65,-0.375,0.65,0.0,0.0004124999999999962,0.0010178869043267996,0.0
WFIRST_X625,4,10.00,-1.80,9.70,-0.19375,0.5126143165187644,0.0,3.750000000000975e-05,9.921567416494794e-05,0.0
WFIRST_X625,4,10.00,-1.80,9.75,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.80,9.80,-0.20625,0.5456862079070717,0.0,0.00013749999999999873,0.0003637908052713778,0.0
WFIRST_X625,4,10.00,-1.80,9.85,-0.19375,0.5126143165187644,0.0,0.0006750000000000089,0.0017858821349686221,0.0
WFIRST_X625,4,10.00,-1.80,9.90,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.80,9.95,-0.961,0.9640670360509169,-0.875,0.0010875000000000051,0.0018850978091335304,0.0
WFIRST_X625,4,10.00,-2.20,10.00,-2.1635,0.004795831523312614,-2.1630000000000003,0.785625,0.021134435762518042,0.79325
WFIRST_X625,4,10.00,-2.20,10.05,-2.105375,0.03153544632631677,-2.1014999999999997,0.08213749999999999,0.038083852795509014,0.0707
WFIRST_X625,4,10.00,-2.20,10.10,-2.15,0.0,-2.15,0.1212875,0.03210683095152806,0.12940000000000002
WFIRST_X625,4,10.00,-2.20,9.10,-0.5937500000000001,0.6700921112056163,-0.2,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.15,-0.5217499999999999,0.7434288382219243,0.0,3.749999999999587e-05,9.921567416491121e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.20,-0.21875,0.5787580992953792,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.25,-0.2375,0.573775870876425,0.0,2.4999999999997247e-05,6.614378277660747e-05,0.0
